日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2014-09-29,'000021,长城开发,6.49,6.55,6.41,6.43,6.4,0.09,1.4063,1.0156,13398612,87019643.59,9548473265.87,8562112798.69,4574
2014-09-26,'000021,长城开发,6.4,6.43,6.33,6.42,6.41,-0.01,-0.156,0.6721,8867343,56516389.36,9416059923.2,8443377798.4,3409
2014-09-25,'000021,长城开发,6.41,6.55,6.38,6.55,6.52,-0.11,-1.6871,1.1353,14977880,96900584.19,9430772516.83,8456570576.21,4934
2014-09-24,'000021,长城开发,6.52,6.56,6.4,6.41,6.42,0.1,1.5576,1.077,14208927,92479267.87,9592611046.76,8601691132.12,4930
2014-09-23,'000021,长城开发,6.42,6.47,6.33,6.41,6.42,0.0,0.0,1.0316,13610130,87145784.41,9445485110.46,8469763354.02,5301
2014-09-22,'000021,长城开发,6.42,6.76,6.4,6.76,6.76,-0.34,-5.0296,1.5633,20624098,134460354.39,9445485110.46,8469763354.02,7413
2014-09-19,'000021,长城开发,6.76,6.77,6.53,6.63,6.63,0.13,1.9608,1.8136,23926690,159691810.84,9945713293.88,8918317799.56,6870
2014-09-18,'000021,长城开发,6.63,6.69,6.48,6.52,6.51,0.12,1.8433,1.1346,14968783,99040644.62,9754449576.69,8746811688.03,4347
2014-09-17,'000021,长城开发,6.51,6.56,6.42,6.5,6.5,0.01,0.1538,1.0481,13827822,89698381.77,9577898453.13,8588498354.31,4165
2014-09-16,'000021,长城开发,6.5,6.72,6.5,6.67,6.68,-0.18,-2.6946,1.7411,22970043,152433409.78,9563185859.5,8575305576.5,5622
2014-09-15,'000021,长城开发,6.68,6.74,6.56,6.65,6.66,0.02,0.3003,1.4897,19653310,130456766.29,9828012544.84,8812775577.08,5927
2014-09-12,'000021,长城开发,6.66,6.69,6.53,6.57,6.57,0.09,1.3699,1.1372,15002265,98891492.93,9798587357.58,8786390021.46,4208
2014-09-11,'000021,长城开发,6.57,6.77,6.55,6.65,6.65,-0.08,-1.203,1.5277,20154093,134142973.23,9666174014.91,8667655021.17,6183
2014-09-10,'000021,长城开发,6.65,6.71,6.6,6.64,6.65,0.0,0.0,1.1085,14623898,97272409.34,9783874763.95,8773197243.65,5302
2014-09-09,'000021,长城开发,6.65,6.78,6.63,6.72,6.72,-0.07,-1.0417,1.5379,20289824,135839548.17,9783874763.95,8773197243.65,5190
2014-09-05,'000021,长城开发,6.72,6.81,6.57,6.61,6.61,0.11,1.6641,2.1832,28802557,193153569.97,9886862919.36,8865546688.32,7760
2014-09-04,'000021,长城开发,6.61,6.65,6.54,6.6,6.59,0.02,0.3035,1.0803,14251726,93922409.89,9725024389.43,8720426132.41,4694
2014-09-03,'000021,长城开发,6.59,6.71,6.56,6.6,6.59,0.0,0.0,1.2233,16138485,106824148.81,9695599202.17,8694040576.79,5085
2014-09-02,'000021,长城开发,6.59,6.63,6.5,6.59,6.58,0.01,0.152,1.1349,14972373,98358722.98,9695599202.17,8694040576.79,4814
2014-09-01,'000021,长城开发,6.58,6.6,6.36,6.43,6.4,0.18,2.8125,1.021,13470206,87496563.81,9680886608.54,8680847798.98,4542
2014-08-29,'000021,长城开发,6.4,6.43,6.32,6.34,6.33,0.07,1.1058,0.5283,6970285,44423579.8,9416059923.2,8443377798.4,2241
2014-08-28,'000021,长城开发,6.33,6.38,6.26,6.36,6.36,-0.03,-0.4717,0.5896,7778683,49168647.72,9313071767.79,8351028353.73,2516
2014-08-27,'000021,长城开发,6.36,6.44,6.33,6.33,6.31,0.05,0.7924,0.6169,8139230,51920320.04,9357209548.68,8390606687.16,2850
2014-08-26,'000021,长城开发,6.31,6.52,6.25,6.5,6.51,-0.2,-3.0722,1.1073,14607989,93174556.16,9283646580.53,8324642798.11,4956
2014-08-25,'000021,长城开发,6.51,6.67,6.5,6.67,6.65,-0.14,-2.1053,1.059,13971454,91725463.11,9577898453.13,8588498354.31,4988
2014-08-22,'000021,长城开发,6.65,6.65,6.39,6.43,6.46,0.19,2.9412,1.9602,25860717,168948561.46,9783874763.95,8773197243.65,7426
2014-08-21,'000021,长城开发,6.46,6.6,6.35,6.48,6.47,-0.01,-0.1546,1.6207,21381525,138088334.99,9504335484.98,8522534465.26,6925
2014-08-20,'000021,长城开发,6.47,6.68,6.45,6.66,6.68,-0.21,-3.1437,1.9407,25603470,167476224.63,9519048078.61,8535727243.07,9309
2014-08-19,'000021,长城开发,6.68,6.85,6.54,6.8,6.75,-0.07,-1.037,2.3242,30662343,205309355.34,9828012544.84,8812775577.08,11184
2014-08-18,'000021,长城开发,0.0,0.0,0.0,0.0,6.75,None,None,0.0,0,0.0,9931000700.25,8905125021.75,0
2014-08-15,'000021,长城开发,6.75,6.98,6.46,6.5,6.53,0.22,3.3691,3.206,42295453,284738435.11,9931000700.25,8905125021.75,13780
2014-08-14,'000021,长城开发,6.53,6.64,6.29,6.33,6.34,0.19,2.9968,2.9418,38810997,253120683.77,9607323640.39,8614883909.93,12521
2014-08-13,'000021,长城开发,6.34,6.4,6.22,6.4,6.41,-0.07,-1.092,1.2476,16459728,103768677.02,9327784361.42,8364221131.54,5768
2014-08-12,'000021,长城开发,6.41,6.51,6.35,6.4,6.41,0.0,0.0,1.4426,19031455,122502338.68,9430772516.83,8456570576.21,6159
2014-08-11,'000021,长城开发,6.41,6.48,6.28,6.3,6.34,0.07,1.1041,1.9231,25371080,161856912.07,9430772516.83,8456570576.21,8533
2014-08-08,'000021,长城开发,6.34,6.44,6.08,6.1,6.09,0.25,4.1051,2.2491,29671709,186362013.79,9327784361.42,8364221131.54,10043
2014-08-07,'000021,长城开发,6.09,6.23,6.08,6.21,6.25,-0.16,-2.56,1.5612,20596262,126658173.5,8959969520.67,8034401686.29,6441
2014-08-06,'000021,长城开发,6.25,6.28,5.97,6.01,6.01,0.24,3.9933,2.3213,30624297,187603465.96,9195371018.75,8245486131.25,8758
2014-08-05,'000021,长城开发,6.01,6.06,5.95,6.04,6.04,-0.03,-0.4967,0.8714,11496509,68963601.38,8842268771.63,7928859463.81,2885
2014-08-04,'000021,长城开发,6.04,6.1,5.94,6.0,5.95,0.09,1.5126,1.7366,22910943,137222947.15,8886406552.52,7968437797.24,4440
2014-08-01,'000021,长城开发,5.95,6.12,5.94,6.1,6.1,-0.15,-2.459,0.9258,12213848,73783517.26,8753993209.85,7849702796.95,4403
2014-07-31,'000021,长城开发,6.1,6.15,6.05,6.08,6.12,-0.02,-0.3268,0.6946,9163994,55905798.4,8974682114.3,8047594464.1,2666
2014-07-30,'000021,长城开发,6.12,6.2,6.0,6.1,6.04,0.08,1.3245,1.2386,16340902,99623640.96,9004107301.56,8073980019.72,4900
2014-07-29,'000021,长城开发,6.04,6.09,5.96,6.01,6.0,0.04,0.6667,0.8634,11391295,68727993.57,8886406552.52,7968437797.24,3890
2014-07-28,'000021,长城开发,6.0,6.05,5.91,5.91,5.91,0.09,1.5228,1.516,20000049,120213305.86,8827556178.0,7915666686.0,3766
2014-07-25,'000021,长城开发,5.91,5.92,5.81,5.82,5.84,0.07,1.1986,0.4619,6093748,35873399.6,8695142835.33,7796931685.71,2507
2014-07-24,'000021,长城开发,5.84,5.95,5.78,5.92,5.93,-0.09,-1.5177,0.6453,8512899,49809946.33,8592154679.92,7704582241.04,3527
2014-07-23,'000021,长城开发,5.93,6.03,5.91,6.03,5.99,-0.06,-1.0017,0.4717,6223411,37059284.28,8724568022.59,7823317241.33,2437
2014-07-22,'000021,长城开发,5.99,6.04,5.93,5.94,5.94,0.05,0.8418,0.4572,6031849,36182092.45,8812843584.37,7902473908.19,1722
2014-07-21,'000021,长城开发,5.94,6.07,5.94,6.03,6.03,-0.09,-1.4925,0.4114,5427719,32489627.13,8739280616.22,7836510019.14,2541
2014-07-18,'000021,长城开发,6.03,6.16,6.01,6.05,6.08,-0.05,-0.8224,0.7514,9912606,60370747.94,8871693958.89,7955245019.43,3256
2014-07-17,'000021,长城开发,6.08,6.11,5.99,6.06,6.06,0.02,0.33,0.8244,10875564,65842766.15,8945256927.04,8021208908.48,3826
2014-07-16,'000021,长城开发,6.06,6.15,6.0,6.06,6.1,-0.04,-0.6557,1.4604,19266726,117200307.05,8915831739.78,7994823352.86,5144
2014-07-15,'000021,长城开发,6.1,6.25,5.84,5.91,5.9,0.2,3.3898,3.1359,41371114,251056112.32,8974682114.3,8047594464.1,11792
2014-07-14,'000021,长城开发,5.9,5.94,5.73,5.73,5.78,0.12,2.0761,1.1531,15213214,89394231.06,8680430241.7,7783738907.9,3630
2014-07-11,'000021,长城开发,5.78,5.85,5.71,5.76,5.78,0.0,0.0,0.8497,11210084,64848614.16,8503879118.14,7625425574.18,3194
2014-07-10,'000021,长城开发,5.78,5.9,5.71,5.82,5.81,-0.03,-0.5164,0.9326,12303162,71684509.33,8503879118.14,7625425574.18,3748
2014-07-09,'000021,长城开发,5.81,6.03,5.79,6.0,5.98,-0.17,-2.8428,1.1283,14886022,87963581.92,8548016899.03,7665003907.61,4114
2014-07-08,'000021,长城开发,5.98,6.01,5.9,5.92,5.94,0.04,0.6734,0.6659,8785093,52438788.2,8798130990.74,7889281130.38,2688
2014-07-07,'000021,长城开发,5.94,6.07,5.91,5.92,5.96,-0.02,-0.3356,0.5919,7808186,46631630.05,8739280616.22,7836510019.14,2589
2014-07-04,'000021,长城开发,5.96,6.07,5.93,6.03,6.03,-0.07,-1.1609,0.9728,12834574,76808702.86,8768705803.48,7862895574.76,3857
2014-07-03,'000021,长城开发,6.03,6.1,5.8,5.83,5.85,0.18,3.0769,2.4864,32801965,195861392.24,8871693958.89,7955245019.43,8761
2014-07-02,'000021,长城开发,5.85,6.0,5.76,5.81,5.82,0.03,0.5155,1.2311,16241236,95039999.9,8606867273.55,7717775018.85,4371
2014-07-01,'000021,长城开发,5.82,5.9,5.77,5.89,5.9,-0.08,-1.3559,0.9811,12944057,75230554.88,8562729492.66,7678196685.42,4024
2014-06-30,'000021,长城开发,5.9,5.92,5.82,5.92,5.94,-0.04,-0.6734,1.0655,14057210,82537011.35,8680430241.7,7783738907.9,4360
2014-06-27,'000021,长城开发,5.94,6.01,5.71,5.83,5.86,0.08,1.3652,1.8231,24051977,141209227.18,8739280616.22,7836510019.14,6731
2014-06-26,'000021,长城开发,5.86,5.92,5.77,5.9,5.79,0.07,1.209,1.128,14881515,87120179.45,8621579867.18,7730967796.66,4574
2014-06-25,'000021,长城开发,5.79,6.01,5.78,5.95,5.97,-0.18,-3.0151,1.0207,13466265,79519878.25,8518591711.77,7638618351.99,4311
2014-06-24,'000021,长城开发,5.97,5.98,5.83,5.89,5.88,0.09,1.5306,1.3745,18132930,107377782.57,8783418397.11,7876088352.57,3559
2014-06-23,'000021,长城开发,5.88,5.93,5.82,5.88,5.88,0.0,0.0,0.5856,7726251,45373398.63,8651005054.44,7757353352.28,2798
2014-06-20,'000021,长城开发,5.88,6.04,5.7,5.76,5.79,0.09,1.5544,1.2084,15941917,94509802.05,8651005054.44,7757353352.28,4347
2014-06-19,'000021,长城开发,5.79,5.99,5.75,5.97,5.92,-0.13,-2.1959,0.9135,12052028,70694520.9,8518591711.77,7638618351.99,4751
2014-06-18,'000021,长城开发,5.97,6.15,5.71,5.8,5.81,0.16,2.7539,1.8157,23953503,142698568.82,8783418397.11,7876088352.57,7652
2014-06-17,'000021,长城开发,5.81,6.0,5.8,5.88,5.85,-0.04,-0.6838,1.3361,17626934,104262236.1,8548016899.03,7665003907.61,7363
2014-06-16,'000021,长城开发,5.85,5.9,5.67,5.67,5.71,0.14,2.4518,1.2755,16827839,97919593.81,8606867273.55,7717775018.85,5692
2014-06-13,'000021,长城开发,5.71,6.0,5.47,5.51,5.53,0.18,3.255,1.4001,18471708,105875937.51,8400890962.73,7533076129.51,6550
2014-06-12,'000021,长城开发,5.53,5.63,5.49,5.61,5.62,-0.09,-1.6014,0.6235,8226251,45578668.32,8136064277.39,7295606128.93,3042
2014-06-11,'000021,长城开发,5.62,5.66,5.54,5.58,5.59,0.03,0.5367,0.6727,8874630,49724443.2,8268477620.06,7414341129.22,3476
2014-06-10,'000021,长城开发,5.59,5.67,5.45,5.46,5.47,0.12,2.1938,1.2769,16845903,94402827.24,8224339839.17,7374762795.79,6113
2014-06-09,'000021,长城开发,5.47,5.55,5.38,5.46,5.51,-0.04,-0.726,0.6884,9082312,49572827.28,8047788715.61,7216449462.07,3365
2014-06-06,'000021,长城开发,5.51,5.59,5.34,5.44,5.36,0.15,2.7985,1.7077,22529746,122955810.37,8106639090.13,7269220573.31,6670
2014-06-05,'000021,长城开发,5.36,5.4,5.25,5.28,5.34,0.02,0.3745,0.724,9551594,50686659.94,7885950185.68,7071328906.16,2875
2014-06-04,'000021,长城开发,5.34,5.4,5.16,5.27,5.27,0.07,1.3283,0.6181,8154633,43053291.08,7856524998.42,7044943350.54,3163
2014-06-03,'000021,长城开发,5.27,5.4,5.26,5.36,5.36,-0.09,-1.6791,0.4093,5399663,28672514.56,7753536843.01,6952593905.87,2113
2014-05-30,'000021,长城开发,5.36,5.44,5.26,5.3,5.31,0.05,0.9416,0.7541,9948710,53440969.53,7885950185.68,7071328906.16,3518
2014-05-29,'000021,长城开发,5.31,5.41,5.23,5.37,5.42,-0.11,-2.0295,0.9568,12622757,67197250.83,7812387217.53,7005365017.11,5326
2014-05-28,'000021,长城开发,5.42,5.58,5.15,5.18,5.19,0.23,4.4316,1.9642,25913228,140448090.61,7974225747.46,7150485573.02,9422
2014-05-27,'000021,长城开发,5.19,5.25,5.17,5.24,5.27,-0.08,-1.518,0.5839,7703217,40077546.33,7635836093.97,6847051683.39,2806
2014-05-26,'000021,长城开发,5.27,5.32,5.23,5.3,5.3,-0.03,-0.566,0.943,12440344,65552785.66,7753536843.01,6952593905.87,4385
2014-05-23,'000021,长城开发,5.3,5.3,5.01,5.04,5.04,0.26,5.1587,1.4218,18757804,97187774.45,7797674623.9,6992172239.3,7311
2014-05-22,'000021,长城开发,5.04,5.11,5.03,5.08,5.08,-0.04,-0.7874,0.5818,7675443,38902027.46,7415147189.52,6649160016.24,2365
2014-05-21,'000021,长城开发,5.08,5.08,5.0,5.05,5.11,-0.03,-0.5871,0.6319,8337036,42011295.27,7473997564.04,6701931127.48,3319
2014-05-20,'000021,长城开发,5.11,5.17,4.94,4.95,4.95,0.16,3.2323,0.7317,9652901,49021292.66,7518135344.93,6741509460.91,5036
2014-05-19,'000021,长城开发,4.95,4.97,4.89,4.95,4.96,-0.01,-0.2016,0.3084,4068183,20008396.8,7282733846.85,6530425015.95,1677
2014-05-16,'000021,长城开发,4.96,4.98,4.89,4.96,4.95,0.01,0.202,0.2476,3266578,16117792.06,7297446440.48,6543617793.76,1257
2014-05-15,'000021,长城开发,4.95,5.05,4.95,5.03,5.04,-0.09,-1.7857,0.2636,3477663,17362600.73,7282733846.85,6530425015.95,1599
2014-05-14,'000021,长城开发,5.04,5.1,5.02,5.08,5.08,-0.04,-0.7874,0.2608,3440575,17389012.79,7415147189.52,6649160016.24,1209
2014-05-13,'000021,长城开发,5.08,5.13,5.04,5.05,5.05,0.03,0.5941,0.3516,4638508,23569093.46,7473997564.04,6701931127.48,2034
2014-05-12,'000021,长城开发,5.05,5.08,4.94,4.94,4.94,0.11,2.2267,0.6411,8457452,42435095.82,7429859783.15,6662352794.05,2309
2014-05-09,'000021,长城开发,4.94,5.05,4.89,5.03,5.03,-0.09,-1.7893,0.5018,6619490,32923038.5,7268021253.22,6517232238.14,2806
2014-05-08,'000021,长城开发,5.03,5.09,4.97,5.02,5.02,0.01,0.1992,0.2372,3129161,15735866.13,7400434595.89,6635967238.43,1650
2014-05-07,'000021,长城开发,5.02,5.13,5.0,5.11,5.12,-0.1,-1.9531,0.2967,3913940,19799006.83,7385722002.26,6622774460.62,1941
2014-05-06,'000021,长城开发,5.12,5.17,5.05,5.06,5.07,0.05,0.9862,0.2891,3814638,19532878.92,7532847938.56,6754702238.72,2372
2014-05-05,'000021,长城开发,5.07,5.12,5.01,5.12,5.13,-0.06,-1.1696,0.5383,7101280,35868879.77,7459284970.41,6688738349.67,2205
2014-04-30,'000021,长城开发,5.13,5.17,5.1,5.1,5.14,-0.01,-0.1946,0.2234,2947634,15112578.91,7547560532.19,6767895016.53,1232
2014-04-29,'000021,长城开发,5.14,5.15,5.0,5.0,5.0,0.14,2.8,0.3553,4687050,23809591.85,7562273125.82,6781087794.34,2420
2014-04-28,'000021,长城开发,5.0,5.2,4.98,5.2,5.2,-0.2,-3.8462,0.5915,7803752,39437202.16,7356296815.0,6596388905.0,2927
2014-04-25,'000021,长城开发,5.2,5.42,5.19,5.4,5.4,-0.2,-3.7037,0.6384,8422646,44439933.37,7650548687.6,6860244461.2,3573
2014-04-24,'000021,长城开发,5.4,5.45,5.37,5.4,5.38,0.02,0.3717,0.3127,4125053,22309019.28,7944800560.2,7124100017.4,1700
2014-04-23,'000021,长城开发,5.38,5.45,5.36,5.42,5.42,-0.04,-0.738,0.3716,4902880,26518454.92,7915375372.94,7097714461.78,2062
2014-04-22,'000021,长城开发,5.42,5.49,5.37,5.44,5.46,-0.04,-0.7326,0.4588,6052251,32778952.03,7974225747.46,7150485573.02,2410
2014-04-21,'000021,长城开发,5.46,5.52,5.4,5.42,5.44,0.02,0.3676,0.5337,7041501,38478425.96,8033076121.98,7203256684.26,3260
2014-04-18,'000021,长城开发,5.44,5.5,5.4,5.5,5.5,-0.06,-1.0909,0.637,8403745,45701567.22,8003650934.72,7176871128.64,3248
2014-04-17,'000021,长城开发,5.5,5.54,5.47,5.48,5.48,0.02,0.365,0.3877,5114783,28165778.88,8091926496.5,7256027795.5,2388
2014-04-16,'000021,长城开发,5.48,5.52,5.42,5.51,5.52,-0.04,-0.7246,0.6119,8072282,44124803.19,8062501309.24,7229642239.88,3799
2014-04-15,'000021,长城开发,5.52,5.69,5.43,5.69,5.82,-0.3,-5.1546,1.9469,25684782,142578757.19,8121351683.76,7282413351.12,9399
2014-04-14,'000021,长城开发,5.82,5.82,5.71,5.79,5.79,0.03,0.5181,0.2763,3645011,21071612.54,8562729492.66,7678196685.42,1508
2014-04-11,'000021,长城开发,5.79,5.87,5.73,5.87,5.87,-0.08,-1.3629,0.5086,6710232,38802643.26,8518591711.77,7638618351.99,2417
2014-04-10,'000021,长城开发,5.87,5.93,5.79,5.85,5.85,0.02,0.3419,0.7426,9797309,57527244.64,8636292460.81,7744160574.47,2816
2014-04-09,'000021,长城开发,5.85,5.88,5.8,5.82,5.82,0.03,0.5155,0.5261,6940123,40513247.66,8606867273.55,7717775018.85,6094
2014-04-08,'000021,长城开发,5.82,5.84,5.71,5.72,5.73,0.09,1.5707,0.4486,5917770,34286705.05,8562729492.66,7678196685.42,2639
2014-04-04,'000021,长城开发,5.73,5.75,5.59,5.62,5.62,0.11,1.9573,0.3709,4893134,27894227.02,8430316149.99,7559461685.13,2019
2014-04-03,'000021,长城开发,5.62,5.73,5.59,5.72,5.71,-0.09,-1.5762,0.4356,5746600,32489755.17,8268477620.06,7414341129.22,2130
2014-04-02,'000021,长城开发,5.71,5.77,5.69,5.72,5.71,0.0,0.0,0.3101,4090978,23380528.65,8400890962.73,7533076129.51,1412
2014-04-01,'000021,长城开发,5.71,5.73,5.6,5.61,5.61,0.1,1.7825,0.3186,4203517,23908639.39,8400890962.73,7533076129.51,2348
2014-03-31,'000021,长城开发,5.61,5.81,5.54,5.78,5.79,-0.18,-3.1088,0.6811,8985646,50766907.03,8253765026.43,7401148351.41,7252
2014-03-28,'000021,长城开发,5.79,5.86,5.76,5.79,5.8,-0.01,-0.1724,0.4534,5982133,34786826.33,8518591711.77,7638618351.99,2273
2014-03-27,'000021,长城开发,5.8,5.91,5.79,5.88,5.9,-0.1,-1.6949,0.6775,8938194,52232674.43,8533304305.4,7651811129.8,3861
2014-03-26,'000021,长城开发,5.9,6.03,5.86,5.9,5.91,-0.01,-0.1692,0.8887,11725033,69687123.66,8680430241.7,7783738907.9,3860
2014-03-25,'000021,长城开发,5.91,6.08,5.89,6.08,6.08,-0.17,-2.7961,0.9366,12356917,73842266.99,8695142835.33,7796931685.71,5133
2014-03-24,'000021,长城开发,6.08,6.21,6.05,6.08,6.1,-0.02,-0.3279,0.7514,9913366,60439887.46,8945256927.04,8021208908.48,3228
2014-03-21,'000021,长城开发,6.1,6.15,5.81,5.96,5.98,0.12,2.0067,0.5366,7079409,42443608.85,8974682114.3,8047594464.1,2780
2014-03-20,'000021,长城开发,5.98,6.23,5.98,6.13,6.12,-0.14,-2.2876,0.587,7744613,47398612.47,8798130990.74,7889281130.38,2666
2014-03-19,'000021,长城开发,6.12,6.13,6.03,6.08,6.06,0.06,0.9901,0.3794,5005491,30432898.78,9004107301.56,8073980019.72,2594
2014-03-18,'000021,长城开发,6.06,6.14,6.05,6.11,6.09,-0.03,-0.4926,0.4087,5391654,32867065.01,8915831739.78,7994823352.86,2974
2014-03-17,'000021,长城开发,6.09,6.1,5.95,6.05,6.02,0.07,1.1628,0.4336,5719990,34524348.44,8959969520.67,8034401686.29,1924
2014-03-14,'000021,长城开发,6.02,6.08,5.89,5.93,5.91,0.11,1.8613,0.6343,8367724,50334614.14,8856981365.26,7942052241.62,3014
2014-03-13,'000021,长城开发,5.91,5.97,5.85,5.88,5.89,0.02,0.3396,0.2989,3943938,23406622.81,8695142835.33,7796931685.71,1710
2014-03-12,'000021,长城开发,5.89,5.95,5.8,5.87,5.85,0.04,0.6838,0.4153,5479377,32172244.15,8665717648.07,7770546130.09,1989
2014-03-11,'000021,长城开发,5.85,5.88,5.76,5.82,5.82,0.03,0.5155,0.3219,4246848,24709154.27,8606867273.55,7717775018.85,2178
2014-03-10,'000021,长城开发,5.82,6.08,5.8,6.05,6.11,-0.29,-4.7463,1.1176,14744535,87377653.51,8562729492.66,7678196685.42,4073
2014-03-07,'000021,长城开发,6.11,6.28,6.1,6.25,6.27,-0.16,-2.5518,0.6144,8106206,49966207.16,8989394707.93,8060787241.91,2690
2014-03-06,'000021,长城开发,6.27,6.38,6.19,6.31,6.37,-0.1,-1.5699,0.8914,11760304,73645805.16,9224796206.01,8271871686.87,3289
2014-03-05,'000021,长城开发,6.37,6.38,6.19,6.24,6.22,0.15,2.4116,0.7515,9914817,62319595.97,9371922142.31,8403799464.97,3726
2014-03-04,'000021,长城开发,6.22,6.26,6.15,6.21,6.29,-0.07,-1.1129,0.4973,6561169,40758130.78,9151233237.86,8205907797.82,2995
2014-03-03,'000021,长城开发,6.29,6.32,6.05,6.14,6.15,0.14,2.2764,0.6515,8595125,53318701.24,9254221393.27,8298257242.49,4276
2014-02-28,'000021,长城开发,6.15,6.17,5.97,6.1,6.1,0.05,0.8197,0.6838,9020928,54841709.44,9048245082.45,8113558353.15,3542
2014-02-27,'000021,长城开发,6.1,6.29,6.08,6.18,6.19,-0.09,-1.454,0.5905,7790984,48233850.02,8974682114.3,8047594464.1,3017
2014-02-26,'000021,长城开发,6.19,6.31,6.0,6.25,6.29,-0.1,-1.5898,0.9171,12099263,74283263.5,9107095456.97,8166329464.39,4450
2014-02-25,'000021,长城开发,6.29,6.8,6.28,6.6,6.63,-0.34,-5.1282,1.1037,14561327,95908474.52,9254221393.27,8298257242.49,5946
2014-02-24,'000021,长城开发,6.63,6.63,6.4,6.44,6.47,0.16,2.473,0.6898,9100740,59538187.15,9754449576.69,8746811688.03,3418
2014-02-21,'000021,长城开发,6.47,6.61,6.4,6.41,6.45,0.02,0.3101,0.6603,8711395,56794222.04,9519048078.61,8535727243.07,3461
2014-02-20,'000021,长城开发,6.45,6.69,6.45,6.67,6.68,-0.23,-3.4431,0.7985,10534869,68821108.73,9489622891.35,8509341687.45,4379
2014-02-19,'000021,长城开发,6.68,6.75,6.47,6.62,6.66,0.02,0.3003,1.0821,14275997,94183057.77,9828012544.84,8812775577.08,6020
2014-02-18,'000021,长城开发,6.66,6.85,6.62,6.85,6.86,-0.2,-2.9155,0.9646,12725346,85093888.32,9798587357.58,8786390021.46,5397
2014-02-17,'000021,长城开发,6.86,6.89,6.71,6.75,6.7,0.16,2.3881,0.8402,11085140,75493061.12,10092839230.2,9050245577.66,4354
2014-02-14,'000021,长城开发,6.7,6.73,6.58,6.66,6.69,0.01,0.1495,0.643,8482444,56667882.04,9857437732.1,8839161132.7,3351
2014-02-13,'000021,长城开发,6.69,6.83,6.6,6.68,6.7,-0.01,-0.1493,1.0792,14237443,95920529.96,9842725138.47,8825968354.89,4856
2014-02-12,'000021,长城开发,6.7,7.0,6.6,6.78,6.76,-0.06,-0.8876,1.3434,17722544,119468166.08,9857437732.1,8839161132.7,7742
2014-02-11,'000021,长城开发,6.76,7.11,6.74,6.9,6.88,-0.12,-1.7442,1.4568,19219532,133301389.26,9945713293.88,8918317799.56,7829
2014-02-10,'000021,长城开发,6.88,6.97,6.76,6.88,6.89,-0.01,-0.1451,1.1415,15059260,103332384.52,10122264417.4,9076631133.28,9049
2014-02-07,'000021,长城开发,6.89,6.95,6.59,6.66,6.67,0.22,3.2984,1.0499,13850525,94914361.06,10136977011.1,9089823911.09,7578
2014-01-30,'000021,长城开发,6.67,6.9,6.39,6.39,6.42,0.25,3.8941,1.3464,17762297,118611695.25,9813299951.21,8799582799.27,7072
2014-01-29,'000021,长城开发,6.42,6.55,6.24,6.26,6.3,0.12,1.9048,0.796,10501361,67006509.52,9445485110.46,8469763354.02,4088
